timestamp,socket_0,socket_0_TSENT,socket_0_TSENTSEC,socket_0_TTHSENTSEC,socket_0_TTHSENT,socket_status_0,TMSG,TOSEND,SENT,TMSGSEC,TTHMSGSEC,AVG,THtotalsent,ackSent,state,globalState,THloss
74,0,864327,184966,1694.12,7916.45,2,864327,0,864327,184966,1694.12,106.98,7916.45,0,0.00,8.00,0.00
75,0,928262,63935,585.59,8502.03,2,928262,0,928262,63935,585.59,113.36,8502.03,0,0.00,8.00,0.00
76,0,960267,32005,293.14,8795.17,2,960267,0,960267,32005,293.14,115.73,8795.17,0,0.00,8.00,0.00
77,0,992276,32009,293.17,9088.34,2,992276,0,992276,32009,293.17,118.03,9088.34,0,0.00,8.00,0.00
78,0,1024274,31998,293.07,9381.42,2,1024274,0,1024274,31998,293.07,120.27,9381.42,0,0.00,8.00,0.00
79,0,1056365,32091,293.92,9675.34,2,1056365,0,1056365,32091,293.92,122.47,9675.34,0,0.00,8.00,0.00
80,0,1088424,32059,293.63,9968.97,2,1088424,0,1088424,32059,293.63,124.61,9968.97,0,0.00,8.00,0.00
81,0,1120310,31886,292.05,10261.02,2,1120310,0,1120310,31886,292.05,126.68,10261.02,0,0.00,8.00,0.00
82,0,1120313,3,0.03,10261.05,2,1120313,0,1120313,3,0.03,125.13,10261.05,0,0.00,8.00,0.00
83,0,1120313,0,0.00,10261.05,2,1120313,0,1120313,0,0.00,123.63,10261.05,0,0.00,8.00,0.00
84,0,1120313,0,0.00,10261.05,2,1120313,0,1120313,0,0.00,122.16,10261.05,0,0.00,8.00,0.00
85,0,1120313,0,0.00,10261.05,2,1120313,0,1120313,0,0.00,120.72,10261.05,0,0.00,8.00,0.00
86,0,1120313,0,0.00,10261.05,2,1120313,0,1120313,0,0.00,119.31,10261.05,0,0.00,8.00,0.00
87,0,1120313,0,0.00,10261.05,2,1120313,0,1120313,0,0.00,117.94,10261.05,0,0.00,8.00,0.00
88,0,1120313,0,0.00,10261.05,2,1120313,0,1120313,0,0.00,116.60,10261.05,0,0.00,8.00,0.00
89,0,1152319,32006,293.15,10554.19,2,1152319,0,1152319,32006,293.15,118.59,10554.19,0,0.00,8.00,0.00
90,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,117.27,10554.19,0,0.00,8.00,0.00
91,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,115.98,10554.19,0,0.00,8.00,0.00
92,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,114.72,10554.19,0,0.00,8.00,0.00
93,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,113.49,10554.19,0,0.00,8.00,0.00
94,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,112.28,10554.19,0,0.00,8.00,0.00
95,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,111.10,10554.19,0,0.00,8.00,0.00
96,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,109.94,10554.19,0,0.00,8.00,0.00
97,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,108.81,10554.19,0,0.00,8.00,0.00
98,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,107.70,10554.19,0,0.00,8.00,0.00
99,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,106.61,10554.19,0,0.00,8.00,0.00
100,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,105.54,10554.19,0,0.00,8.00,0.00
101,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,104.50,10554.19,0,0.00,8.00,0.00
102,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,103.47,10554.19,0,0.00,8.00,0.00
103,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,102.47,10554.19,0,0.00,8.00,0.00
104,0,1152319,0,0.00,10554.19,2,1152319,0,1152319,0,0.00,101.48,10554.19,0,0.00,8.00,0.00
105,0,1152475,156,1.43,10555.62,2,1152475,0,1152475,156,1.43,100.53,10555.62,0,0.00,8.00,0.00
106,0,1184320,31845,291.67,10847.29,2,1184320,0,1184320,31845,291.67,102.33,10847.29,0,0.00,8.00,0.00
107,0,1184320,0,0.00,10847.29,2,1184320,0,1184320,0,0.00,101.38,10847.29,0,0.00,8.00,0.00
108,0,1184320,0,0.00,10847.29,2,1184320,0,1184320,0,0.00,100.44,10847.29,0,0.00,8.00,0.00
109,0,1184320,0,0.00,10847.29,2,1184320,0,1184320,0,0.00,99.52,10847.29,0,0.00,8.00,0.00
110,0,1184320,0,0.00,10847.29,2,1184320,0,1184320,0,0.00,98.61,10847.29,0,0.00,8.00,0.00
111,0,1184320,0,0.00,10847.29,2,1184320,0,1184320,0,0.00,97.72,10847.29,0,0.00,8.00,0.00
112,0,1184320,0,0.00,10847.29,2,1184320,0,1184320,0,0.00,96.85,10847.29,0,0.00,8.00,0.00
113,0,1184320,0,0.00,10847.29,2,1184320,0,1184320,0,0.00,95.99,10847.29,0,0.00,8.00,0.00
114,0,1184320,0,0.00,10847.29,2,1184320,0,1184320,0,0.00,95.15,10847.29,0,0.00,8.00,0.00
115,0,1212452,28132,257.66,11104.96,2,1212452,0,1212452,28132,257.66,96.56,11104.96,0,0.00,8.00,0.00
116,0,1248320,35868,328.52,11433.47,2,1248320,0,1248320,35868,328.52,98.56,11433.47,0,0.00,8.00,0.00
117,0,1280326,32006,293.15,11726.62,2,1280326,0,1280326,32006,293.15,100.23,11726.62,0,0.00,8.00,0.00
118,0,1312333,32007,293.15,12019.77,2,1312333,0,1312333,32007,293.15,101.86,12019.77,0,0.00,8.00,0.00
119,0,1344362,32029,293.36,12313.13,2,1344362,0,1344362,32029,293.36,103.47,12313.13,0,0.00,8.00,0.00
120,0,1376425,32063,293.67,12606.80,2,1376425,0,1376425,32063,293.67,105.06,12606.80,0,0.00,8.00,0.00
121,0,1408437,32012,293.20,12900.00,2,1408437,0,1408437,32012,293.20,106.61,12900.00,0,0.00,8.00,0.00
122,0,1440320,31883,292.02,13192.02,2,1440320,0,1440320,31883,292.02,108.13,13192.02,0,0.00,8.00,0.00
123,0,1440320,0,0.00,13192.02,2,1440320,0,1440320,0,0.00,107.25,13192.02,0,0.00,8.00,0.00
124,0,1440320,0,0.00,13192.02,2,1440320,0,1440320,0,0.00,106.39,13192.02,0,0.00,8.00,0.00
125,0,1440320,0,0.00,13192.02,2,1440320,0,1440320,0,0.00,105.54,13192.02,0,0.00,8.00,0.00
126,0,1440672,352,3.22,13195.24,2,1440672,0,1440672,352,3.22,104.72,13195.24,0,0.00,8.00,0.00
127,0,1472328,31656,289.94,13485.18,2,1472328,0,1472328,31656,289.94,106.18,13485.18,0,0.00,8.00,0.00
128,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,105.35,13485.18,0,0.00,8.00,0.00
129,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,104.54,13485.18,0,0.00,8.00,0.00
130,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,103.73,13485.18,0,0.00,8.00,0.00
131,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,102.94,13485.18,0,0.00,8.00,0.00
132,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,102.16,13485.18,0,0.00,8.00,0.00
133,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,101.39,13485.18,0,0.00,8.00,0.00
134,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,100.64,13485.18,0,0.00,8.00,0.00
135,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,99.89,13485.18,0,0.00,8.00,0.00
136,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,99.16,13485.18,0,0.00,8.00,0.00
137,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,98.43,13485.18,0,0.00,8.00,0.00
138,0,1472328,0,0.00,13485.18,2,1472328,0,1472328,0,0.00,97.72,13485.18,0,0.00,8.00,0.00
139,0,1486184,13856,126.91,13612.09,2,1489712,3528,1486184,13856,126.91,97.93,13612.09,0,0.00,8.00,0.00
140,0,1486184,0,0.00,13612.09,2,1503191,17007,1486184,0,0.00,97.23,13612.09,0,0.00,8.00,0.00
141,0,1504332,18148,166.22,13778.31,2,1504332,0,1504332,18148,166.22,97.72,13778.31,0,0.00,8.00,0.00
