timestamp,socket_0,socket_0_TSENT,socket_0_TSENTSEC,socket_0_TTHSENTSEC,socket_0_TTHSENT,socket_status_0,TMSG,TOSEND,SENT,TMSGSEC,TTHMSGSEC,AVG,THtotalsent,ackSent,state,globalState,THloss
92,0,992438,0,0.00,9089.83,2,992438,0,992438,0,0.00,98.80,9089.83,0,0.00,8.00,0.00
93,0,992438,0,0.00,9089.83,2,992438,0,992438,0,0.00,97.74,9089.83,0,0.00,8.00,0.00
94,0,992438,0,0.00,9089.83,2,992438,0,992438,0,0.00,96.70,9089.83,0,0.00,8.00,0.00
95,0,1000991,8553,78.34,9168.17,2,1010445,9454,1000991,8553,78.34,96.51,9168.17,0,0.00,8.00,0.00
96,0,1024536,23545,215.65,9383.82,2,1024536,0,1024536,23545,215.65,97.75,9383.82,0,0.00,8.00,0.00
97,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,96.74,9383.82,0,0.00,8.00,0.00
98,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,95.75,9383.82,0,0.00,8.00,0.00
99,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,94.79,9383.82,0,0.00,8.00,0.00
100,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,93.84,9383.82,0,0.00,8.00,0.00
101,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,92.91,9383.82,0,0.00,8.00,0.00
102,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,92.00,9383.82,0,0.00,8.00,0.00
103,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,91.11,9383.82,0,0.00,8.00,0.00
104,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,90.23,9383.82,0,0.00,8.00,0.00
105,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,89.37,9383.82,0,0.00,8.00,0.00
106,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,88.53,9383.82,0,0.00,8.00,0.00
107,0,1024536,0,0.00,9383.82,2,1024536,0,1024536,0,0.00,87.70,9383.82,0,0.00,8.00,0.00
108,0,1026240,1704,15.61,9399.42,2,1026375,135,1026240,1704,15.61,87.03,9399.42,0,0.00,8.00,0.00
109,0,1056536,30296,277.48,9676.91,2,1056536,0,1056536,30296,277.48,88.78,9676.91,0,0.00,8.00,0.00
110,0,1056536,0,0.00,9676.91,2,1056536,0,1056536,0,0.00,87.97,9676.91,0,0.00,8.00,0.00
111,0,1088512,31976,292.87,9969.78,2,1088512,0,1088512,31976,292.87,89.82,9969.78,0,0.00,8.00,0.00
112,0,1120504,31992,293.02,10262.79,2,1120504,0,1120504,31992,293.02,91.63,10262.79,0,0.00,8.00,0.00
113,0,1152560,32056,293.60,10556.40,2,1152560,0,1152560,32056,293.60,93.42,10556.40,0,0.00,8.00,0.00
114,0,1184832,32272,295.58,10851.98,2,1184832,0,1184832,32272,295.58,95.19,10851.98,0,0.00,8.00,0.00
115,0,1216504,31672,290.09,11142.07,2,1216504,0,1216504,31672,290.09,96.89,11142.07,0,0.00,8.00,0.00
116,0,1248560,32056,293.60,11435.67,2,1248560,0,1248560,32056,293.60,98.58,11435.67,0,0.00,8.00,0.00
117,0,1280512,31952,292.65,11728.32,2,1280512,0,1280512,31952,292.65,100.24,11728.32,0,0.00,8.00,0.00
118,0,1280560,48,0.44,11728.76,2,1280560,0,1280560,48,0.44,99.40,11728.76,0,0.00,8.00,0.00
119,0,1280560,0,0.00,11728.76,2,1280560,0,1280560,0,0.00,98.56,11728.76,0,0.00,8.00,0.00
120,0,1280560,0,0.00,11728.76,2,1280560,0,1280560,0,0.00,97.74,11728.76,0,0.00,8.00,0.00
121,0,1280560,0,0.00,11728.76,2,1280560,0,1280560,0,0.00,96.93,11728.76,0,0.00,8.00,0.00
122,0,1280560,0,0.00,11728.76,2,1280560,0,1280560,0,0.00,96.14,11728.76,0,0.00,8.00,0.00
123,0,1280560,0,0.00,11728.76,2,1280560,0,1280560,0,0.00,95.36,11728.76,0,0.00,8.00,0.00
124,0,1280560,0,0.00,11728.76,2,1280560,0,1280560,0,0.00,94.59,11728.76,0,0.00,8.00,0.00
125,0,1294638,14078,128.94,11857.70,2,1308512,13874,1294638,14078,128.94,94.86,11857.70,0,0.00,8.00,0.00
126,0,1312832,18194,166.64,12024.34,2,1312832,0,1312832,18194,166.64,95.43,12024.34,0,0.00,8.00,0.00
127,0,1312832,0,0.00,12024.34,2,1312832,0,1312832,0,0.00,94.68,12024.34,0,0.00,8.00,0.00
128,0,1312832,0,0.00,12024.34,2,1312832,0,1312832,0,0.00,93.94,12024.34,0,0.00,8.00,0.00
129,0,1312832,0,0.00,12024.34,2,1312832,0,1312832,0,0.00,93.21,12024.34,0,0.00,8.00,0.00
130,0,1312832,0,0.00,12024.34,2,1312832,0,1312832,0,0.00,92.49,12024.34,0,0.00,8.00,0.00
131,0,1312832,0,0.00,12024.34,2,1312832,0,1312832,0,0.00,91.79,12024.34,0,0.00,8.00,0.00
132,0,1312832,0,0.00,12024.34,2,1312832,0,1312832,0,0.00,91.09,12024.34,0,0.00,8.00,0.00
133,0,1344832,32000,293.09,12317.43,2,1344832,0,1344832,32000,293.09,92.61,12317.43,0,0.00,8.00,0.00
134,0,1344832,0,0.00,12317.43,2,1344832,0,1344832,0,0.00,91.92,12317.43,0,0.00,8.00,0.00
135,0,1376364,31532,288.80,12606.24,2,1376364,0,1376364,31532,288.80,93.38,12606.24,0,0.00,8.00,0.00
136,0,1376640,276,2.53,12608.77,2,1376640,0,1376640,276,2.53,92.71,12608.77,0,0.00,8.00,0.00
137,0,1376640,0,0.00,12608.77,2,1376640,0,1376640,0,0.00,92.03,12608.77,0,0.00,8.00,0.00
138,0,1376640,0,0.00,12608.77,2,1376640,0,1376640,0,0.00,91.37,12608.77,0,0.00,8.00,0.00
139,0,1376640,0,0.00,12608.77,2,1376640,0,1376640,0,0.00,90.71,12608.77,0,0.00,8.00,0.00
140,0,1384936,8296,75.98,12684.75,2,1394796,9860,1384936,8296,75.98,90.61,12684.75,0,0.00,8.00,0.00
141,0,1384936,0,0.00,12684.75,2,1403974,19038,1384936,0,0.00,89.96,12684.75,0,0.00,8.00,0.00
142,0,1393850,8914,81.64,12766.39,2,1410621,16771,1393850,8914,81.64,89.90,12766.39,0,0.00,8.00,0.00
143,0,1407430,13580,124.38,12890.78,2,1417411,9981,1407430,13580,124.38,90.15,12890.78,0,0.00,8.00,0.00
144,0,1440832,33402,305.93,13196.71,2,1440832,0,1440832,33402,305.93,91.64,13196.71,0,0.00,8.00,0.00
145,0,1440832,0,0.00,13196.71,2,1440832,0,1440832,0,0.00,91.01,13196.71,0,0.00,8.00,0.00
146,0,1458883,18051,165.33,13362.04,2,1464052,5169,1458883,18051,165.33,91.52,13362.04,0,0.00,8.00,0.00
147,0,1504316,45433,416.12,13778.16,2,1504316,0,1504316,45433,416.12,93.73,13778.16,0,0.00,8.00,0.00
148,0,1536391,32075,293.78,14071.94,2,1536391,0,1536391,32075,293.78,95.08,14071.94,0,0.00,8.00,0.00
149,0,1536832,441,4.04,14075.98,2,1536832,0,1536832,441,4.04,94.47,14075.98,0,0.00,8.00,0.00
150,0,1536832,0,0.00,14075.98,2,1536832,0,1536832,0,0.00,93.84,14075.98,0,0.00,8.00,0.00
151,0,1536832,0,0.00,14075.98,2,1536832,0,1536832,0,0.00,93.22,14075.98,0,0.00,8.00,0.00
152,0,1562216,25384,232.49,14308.47,2,1562216,0,1562216,25384,232.49,94.13,14308.47,0,0.00,8.00,0.00
153,0,1568832,6616,60.60,14369.07,2,1568832,0,1568832,6616,60.60,93.92,14369.07,0,0.00,8.00,0.00
154,0,1568832,0,0.00,14369.07,2,1568832,0,1568832,0,0.00,93.31,14369.07,0,0.00,8.00,0.00
155,0,1578814,9982,91.43,14460.50,2,1578814,0,1578814,9982,91.43,93.29,14460.50,0,0.00,8.00,0.00
156,0,1600832,22018,201.66,14662.16,2,1600832,0,1600832,22018,201.66,93.99,14662.16,0,0.00,8.00,0.00
157,0,1600832,0,0.00,14662.16,2,1600832,0,1600832,0,0.00,93.39,14662.16,0,0.00,8.00,0.00
